eid,EPS,doi
2-s2.0-85048841977,0,10.1016/j.enpol.2018.05.029
2-s2.0-84895547824,0,10.1016/j.enpol.2014.01.027
2-s2.0-84884986065,0,10.1016/j.enpol.2013.07.020
2-s2.0-36549053537,0,10.1016/j.enpol.2007.08.039
2-s2.0-34147122702,0,10.1016/j.enpol.2007.01.014
2-s2.0-0034332955,0,10.1016/S0301-4215(00)00088-4
,0,10.1016/j.enpol.2011.04.023
2-s2.0-85144017978,0,10.1016/j.egyr.2022.12.004
2-s2.0-85142323636,0,10.1016/j.egyr.2022.11.095
2-s2.0-84866425572,0,10.1080/15567036.2010.497797
2-s2.0-85148586157,0,10.1080/15567249.2023.2165738
2-s2.0-84983740523,0,10.1080/15567249.2012.726695
2-s2.0-85145009664,0,10.1186/s13705-022-00376-y
2-s2.0-85122186493,0,10.1186/s13705-021-00328-y
2-s2.0-85063303312,0,10.1186/s13705-019-0191-6
2-s2.0-85018741309,0,10.1186/s13705-017-0113-4
2-s2.0-84958541776,0,10.1186/s13705-015-0067-3
2-s2.0-85146879384,0,10.1016/j.envint.2023.107760
2-s2.0-85153348674,0,10.1007/s10668-023-03265-2
2-s2.0-85148064332,0,10.1007/s10668-023-03018-1
2-s2.0-85146661215,0,10.1007/s10668-023-02949-z
2-s2.0-85146619952,0,10.1007/s10668-023-02936-4
,0,10.1080/00139157.1991.9931383
2-s2.0-85133970448,0,10.2478/rtuect-2022-0035
2-s2.0-84945914879,0,10.1007/s10640-014-9828-2
2-s2.0-84896546388,0,10.1007/s10640-012-9618-7
2-s2.0-85109748148,0,10.1007/s12665-021-09762-9
2-s2.0-85075380157,0,10.1007/s10018-019-00256-4
2-s2.0-85071089727,0,10.30638/eemj.2019.064
2-s2.0-85095769175,0,10.1089/ees.2019.0499
2-s2.0-85099296852,0,10.1080/17477891.2020.1867492
2-s2.0-85145651604,0,10.1016/j.eiar.2022.107030
2-s2.0-84855336725,0,10.1016/j.eiar.2011.09.003
2-s2.0-84910051634,0,10.1016/j.envsoft.2014.10.002
2-s2.0-85111967843,0,10.1007/s10661-021-09336-z
2-s2.0-85053044476,0,10.1007/s10661-018-6953-3
2-s2.0-85050202132,0,10.1007/s10661-018-6845-6
2-s2.0-85130239751,0,10.1002/eet.1992
,1,10.1016/j.jclepro.2018.03.063
2-s2.0-85099176098,1,10.1016/j.scitotenv.2020.144471
2-s2.0-85111105197,0,10.1080/09644016.2021.1957614
2-s2.0-85136280599,0,10.1016/j.envpol.2022.119976
2-s2.0-85133456791,0,10.1016/j.envpol.2022.119605
2-s2.0-85079384962,0,10.1016/j.envpol.2019.113650
2-s2.0-35348814301,0,10.1016/j.envpol.2007.06.030
2-s2.0-85028280351,0,10.1002/ep.12461
2-s2.0-84954541450,0,10.1002/ep.12212
2-s2.0-85152477872,0,10.1088/1748-9326/acb833
2-s2.0-85147945996,0,10.1088/1748-9326/acb502
2-s2.0-85146496239,0,10.1088/1748-9326/acad14
2-s2.0-85144508133,0,10.1088/1748-9326/aca490
2-s2.0-85143892808,0,10.1088/1748-9326/aca3b8
2-s2.0-85108735701,0,10.1088/1748-9326/ac0378
2-s2.0-85047405744,0,10.1088/1748-9326/aab4e5
2-s2.0-84964703700,0,10.1088/1748-9326/11/4/044017
2-s2.0-84961908096,0,10.1088/1748-9326/11/3/034022
2-s2.0-84864411438,0,10.1088/1748-9326/7/3/034006
2-s2.0-70749087788,0,10.1088/1748-9326/4/4/045107
,0,10.1088/1748-9326/9/10/105002
,0,10.1088/1748-9326/ac2db1
,0,10.1088/1748-9326/ac2b5e
2-s2.0-85149627365,0,10.1139/er-2022-0041
,0,10.1016/j.envsci.2015.11.005
,0,10.1016/j.envsci.2017.07.008
2-s2.0-85065798366,0,10.1016/j.envsci.2019.05.006
2-s2.0-85036663545,0,10.1016/j.envsci.2017.11.017
2-s2.0-84950243544,0,10.1016/j.envsci.2015.12.001
2-s2.0-0007458876,0,10.1016/s1462-9011(98)00048-3
2-s2.0-85149452817,0,10.1007/s11356-023-26041-1
2-s2.0-85148609246,0,10.1007/s11356-023-25963-0
2-s2.0-85148336869,0,10.1007/s11356-023-25789-w
2-s2.0-85148088413,0,10.1007/s11356-023-25885-x
2-s2.0-85147126517,0,10.1007/s11356-023-25472-0
2-s2.0-85145859816,0,10.1007/s11356-023-25179-2
2-s2.0-85144903105,0,10.1007/s11356-022-24667-1
2-s2.0-85143755487,0,10.1007/s11356-022-24699-7
2-s2.0-85143748777,0,10.1007/s11356-022-24576-3
2-s2.0-85139785167,0,10.1007/s11356-022-23334-9
2-s2.0-85139159732,0,10.1007/s11356-022-23189-0
2-s2.0-85151664849,0,10.1007/s11356-023-26786-9
2-s2.0-85141954876,0,10.1007/s11356-022-23964-z
2-s2.0-85124744063,0,10.1007/s11356-022-19102-4
2-s2.0-85123483759,0,10.1007/s11356-021-18164-0
2-s2.0-85102190001,0,10.1007/s11356-021-13004-7
2-s2.0-85088041117,0,10.1007/s11356-020-10047-0
2-s2.0-85085772157,0,10.1007/s11356-020-09351-6
2-s2.0-85149939859,0,10.1021/acs.est.2c04080
2-s2.0-85147972049,0,10.1021/acs.est.2c07687
2-s2.0-85053536517,0,10.1021/acs.est.8b01590
2-s2.0-84936802913,0,10.1021/acs.est.5b01118
2-s2.0-84899884007,0,10.1021/es4052022
2-s2.0-84882719055,0,10.1021/es401008f
2-s2.0-84861847096,0,10.1021/es2034729
2-s2.0-80054710691,0,10.1021/es202101b
2-s2.0-85147305895,0,10.1080/21550085.2023.2166343
2-s2.0-85143516813,0,10.1111/1746-692X.12373
2-s2.0-85113838468,0,10.1111/1746-692X.12317
2-s2.0-85015262298,0,10.1093/erae/jbw008
2-s2.0-85151138038,0,10.3390/fire6030128
2-s2.0-85114048330,0,10.3390/fire4030048
2-s2.0-85141406845,0,10.1002/fes3.362
2-s2.0-85096667207,0,10.1002/fes3.255
2-s2.0-85146056260,0,10.1016/j.foreco.2023.120780
2-s2.0-85127482141,0,10.1016/j.foreco.2022.120186
2-s2.0-85125220105,0,10.1016/j.foreco.2022.120131
2-s2.0-85123191610,0,10.1016/j.foreco.2022.120011
2-s2.0-85121454052,0,10.1016/j.foreco.2021.119967
2-s2.0-85108888334,0,10.1016/j.foreco.2021.119479
2-s2.0-85108419346,0,10.1016/j.foreco.2021.119463
2-s2.0-85102589501,0,10.1016/j.foreco.2021.119075
2-s2.0-85102554467,0,10.1016/j.foreco.2021.119095
2-s2.0-85099801248,0,10.1016/j.foreco.2021.118955
2-s2.0-85086366482,0,10.1016/j.foreco.2020.118294
2-s2.0-85078457772,0,10.1016/j.foreco.2020.117902
2-s2.0-85078167442,0,10.1016/j.foreco.2020.117880
2-s2.0-85018501418,0,10.1016/j.foreco.2017.04.007
2-s2.0-85013250241,0,10.1016/j.foreco.2017.02.026
2-s2.0-85008873185,0,10.1016/j.foreco.2016.12.018
2-s2.0-84962705516,0,10.1016/j.foreco.2016.01.034
2-s2.0-84923023940,0,10.1016/j.foreco.2015.01.027
2-s2.0-84949116293,0,10.1016/j.foreco.2014.11.006
2-s2.0-84953275986,0,10.1016/j.foreco.2015.05.019
2-s2.0-84864411024,0,10.1016/j.foreco.2012.06.029
2-s2.0-79958769472,0,10.1016/j.foreco.2011.05.014
2-s2.0-79551551423,0,10.1016/j.foreco.2010.12.039
2-s2.0-77954213843,0,10.1016/j.foreco.2010.05.009
2-s2.0-56449116533,0,10.1016/j.foreco.2008.08.015
2-s2.0-56449090305,0,10.1016/j.foreco.2008.08.038
2-s2.0-41949142945,0,10.1016/j.foreco.2008.01.041
2-s2.0-8844263932,0,10.1016/j.foreco.2004.07.044
2-s2.0-0032576572,0,10.1016/S0378-1127(98)00407-1
2-s2.0-85145232007,0,10.1016/j.forpol.2022.102899
2-s2.0-84919460148,0,10.1016/j.forpol.2014.09.003
2-s2.0-84858148921,0,10.1016/j.forpol.2011.09.001
2-s2.0-85146801056,0,10.3389/feart.2022.1051006
2-s2.0-85146721013,0,10.3389/feart.2022.1037776
2-s2.0-85153527853,0,10.3389/fevo.2023.1132396
2-s2.0-85152526990,0,10.3389/fevo.2023.1144245
2-s2.0-85104149399,0,10.1002/fee.2431
,1,10.1038/s41598-023-31601-z
,0,10.1890/110004
2-s2.0-85142458472,0,10.3389/fenrg.2022.970344
2-s2.0-85130644563,0,10.3389/fenrg.2022.824421
2-s2.0-85118771516,0,10.3389/fenrg.2021.764914
2-s2.0-85147208159,0,10.3389/fenvs.2022.1099655
2-s2.0-85147125385,0,10.3389/fenvs.2022.1109796
2-s2.0-85146460668,0,10.3389/fenvs.2022.977760
2-s2.0-85137994095,0,10.3389/fenvs.2022.963960
2-s2.0-85149617767,0,10.3389/frsc.2023.1062482
2-s2.0-85118141142,0,10.3389/frsc.2021.654618
2-s2.0-85144229989,0,10.3389/fsufs.2022.1010161
2-s2.0-85144034367,0,10.1016/j.fuel.2022.127006
2-s2.0-85118554536,0,10.1016/j.fuel.2021.122397
2-s2.0-85096854317,0,10.1016/j.fuel.2020.119658
2-s2.0-85086404632,0,10.1016/j.fuel.2020.118285
2-s2.0-85034026877,0,10.1016/j.fuel.2017.11.023
2-s2.0-85021630191,0,10.1016/j.fuel.2017.06.066
2-s2.0-85061939036,0,10.1111/gcbb.12523
,0,10.1111/gcbb.12366
2-s2.0-85015163821,0,10.1002/2016GL071459
2-s2.0-77954408514,0,10.1029/2010GL043730
,0,10.5194/gmd-11-1343-2018
2-s2.0-85086891921,0,10.1016/j.gloplacha.2020.103259
2-s2.0-85067873161,0,10.1016/j.gloplacha.2019.06.003
2-s2.0-85032371381,0,10.1016/j.gloplacha.2017.10.002
2-s2.0-85143657030,0,10.1111/gcb.16543
2-s2.0-85141447561,0,10.1111/gcb.16498
2-s2.0-85150891524,0,10.1111/gcb.16664
2-s2.0-85150812464,0,10.1111/gcb.16676
2-s2.0-85125408136,0,10.1111/gcb.16109
2-s2.0-85078592605,0,10.1111/gcb.14940
2-s2.0-85073747395,0,10.1111/gcb.14887
2-s2.0-85056122502,0,10.1111/gcb.14460
2-s2.0-84942292552,0,10.1111/gcb.12951
2-s2.0-84917744175,0,10.1111/gcb.12701
2-s2.0-84880131563,0,10.1111/gcb.12213
,0,10.1111/gcb.14459
2-s2.0-85078985414,0,10.1016/j.gecco.2020.e00919
2-s2.0-84915811359,0,10.1016/j.gecco.2014.10.010
2-s2.0-84975783866,0,10.1016/j.gloenvcha.2016.02.008
2-s2.0-84922356118,0,10.1016/j.gloenvcha.2014.06.013
,0,10.1016/j.gloenvcha.2018.09.003
,0,10.1016/j.gloenvcha.2013.04.006
2-s2.0-85143777657,0,10.1016/j.gfs.2022.100666
2-s2.0-85104942201,0,10.1111/1758-5899.12882
2-s2.0-85123936914,0,10.22459/HER.27.01.2021.03
2-s2.0-85073378186,0,10.22459/HER.25.01.2019.04
,0,no doi
2-s2.0-85043321903,0,10.1016/j.inteco.2018.02.002
2-s2.0-85100949957,0,10.1007/s10784-021-09530-x
2-s2.0-85087981756,0,10.1007/s10784-020-09496-2
2-s2.0-85066504661,0,10.1007/s10784-019-09442-x
2-s2.0-85022178446,0,10.1007/s10784-017-9370-0
2-s2.0-84961154047,0,10.1007/s10784-014-9253-6
2-s2.0-84940437498,0,10.1007/s10784-015-9279-4
2-s2.0-84925519660,0,10.1007/s10784-013-9223-4
2-s2.0-77955552181,0,10.1007/s10784-010-9121-y
2-s2.0-55849099627,0,10.1007/s10784-008-9079-1
,0,10.1007/s10784-016-9321-1
2-s2.0-85108543333,0,10.1505/146554821832952762
2-s2.0-84859755854,0,10.1080/21513732.2011.645072
2-s2.0-84899006502,0,10.1108/IJCCSM-09-2012-0053
2-s2.0-85154562918,0,10.18848/1835-7156/CGP/v15i02/15-27
2-s2.0-84975783951,0,10.1002/joc.4652
2-s2.0-85147121912,0,10.18280/ijdne.170603
2-s2.0-85122434690,0,10.1016/j.ijepes.2021.107886
2-s2.0-84954242729,0,10.1016/j.ijepes.2016.01.016
2-s2.0-85076093295,0,10.1002/er.4884
2-s2.0-84873721054,0,10.1002/er.1913
2-s2.0-85149837490,0,10.3390/ijerph20053792
2-s2.0-85148964551,0,10.3390/ijerph20043498
2-s2.0-85146666542,0,10.3390/ijerph20021379
2-s2.0-85141824544,0,10.3390/ijerph20010381
2-s2.0-85144574592,0,10.3390/ijerph192416506
2-s2.0-85143657935,0,10.3390/ijerph192316351
2-s2.0-85143512639,0,10.3390/ijerph192316159
2-s2.0-85139904582,0,10.3390/ijerph191912855
2-s2.0-85139802611,0,10.3390/ijerph191912957
2-s2.0-85127891566,0,10.3390/ijerph19084606
2-s2.0-85122371332,0,10.3390/ijerph19020730
2-s2.0-85123829377,0,10.1007/s13762-021-03860-8
2-s2.0-85063897357,0,10.1080/15435075.2019.1598417
2-s2.0-58149154939,0,10.1016/j.ijggc.2008.06.005
2-s2.0-85146929708,0,10.1016/j.ijhydene.2022.12.090
2-s2.0-85153800796,0,10.1016/j.ijhydene.2023.03.174
2-s2.0-85137657524,0,10.1016/j.ijhydene.2022.06.316
2-s2.0-84903317391,0,10.1016/j.ijhydene.2014.05.010
2-s2.0-80054021459,0,10.1016/j.ijhydene.2011.07.056
2-s2.0-85143853356,0,10.1016/j.iref.2022.11.030
2-s2.0-85059628581,0,10.1016/j.joule.2018.09.009
2-s2.0-85041587425,0,10.1016/j.jaridenv.2018.01.018
2-s2.0-84865112638,0,10.1016/j.jaridenv.2012.01.015
2-s2.0-85149822545,0,10.1016/j.jclepro.2023.136464
2-s2.0-85148546262,0,10.1016/j.jclepro.2023.136440
2-s2.0-85148537512,0,10.1016/j.jclepro.2023.136426
2-s2.0-85148023466,0,10.1016/j.jclepro.2023.136342
2-s2.0-85147539863,0,10.1016/j.jclepro.2023.136262
2-s2.0-85147090016,0,10.1016/j.jclepro.2023.136185
2-s2.0-85145779684,0,10.1016/j.jclepro.2023.135876
2-s2.0-85145971092,0,10.1016/j.jclepro.2022.135739
2-s2.0-85145647103,0,10.1016/j.jclepro.2022.135550
2-s2.0-85144030602,0,10.1016/j.jclepro.2022.135469
2-s2.0-85145614079,0,10.1016/j.jclepro.2022.135450
2-s2.0-85145222410,0,10.1016/j.jclepro.2022.135467
2-s2.0-85143842351,0,10.1016/j.jclepro.2022.135485
2-s2.0-85142347763,0,10.1016/j.jclepro.2022.135207
2-s2.0-85134753382,0,10.1016/j.jclepro.2022.133183
2-s2.0-85119903530,0,10.1016/j.jclepro.2021.129826
2-s2.0-85112128895,0,10.1016/j.jclepro.2021.128465
2-s2.0-85102865971,0,10.1016/j.jclepro.2021.126703
2-s2.0-85099223582,0,10.1016/j.jclepro.2020.125625
2-s2.0-85091122528,0,10.1016/j.jclepro.2020.124045
2-s2.0-85084660481,0,10.1016/j.jclepro.2020.121996
2-s2.0-85083191898,0,10.1016/j.jclepro.2020.121373
2-s2.0-85080892789,0,10.1016/j.jclepro.2020.120785
2-s2.0-85075397700,0,10.1016/j.jclepro.2019.118682
2-s2.0-85072595703,0,10.1016/j.jclepro.2019.118499
2-s2.0-85070892265,0,10.1016/j.jclepro.2019.118053
2-s2.0-85067049848,0,10.1016/j.jclepro.2019.05.300
2-s2.0-85061322692,0,10.1016/j.jclepro.2019.01.293
2-s2.0-85060956036,0,10.1016/j.jclepro.2019.01.126
2-s2.0-85060939563,0,10.1016/j.jclepro.2019.01.101
2-s2.0-85054643298,0,10.1016/j.jclepro.2018.08.317
2-s2.0-85052133590,0,10.1016/j.jclepro.2018.03.198
2-s2.0-85041802109,0,10.1016/j.jclepro.2017.12.222
2-s2.0-85030699604,0,10.1016/j.jclepro.2017.09.091
2-s2.0-85029174774,0,10.1016/j.jclepro.2017.08.058
2-s2.0-85029168119,0,10.1016/j.jclepro.2017.08.030
2-s2.0-85015733454,0,10.1016/j.jclepro.2017.02.131
2-s2.0-84995531387,0,10.1016/j.jclepro.2016.05.111
2-s2.0-84994662790,0,10.1016/j.jclepro.2016.09.137
2-s2.0-84993983155,0,10.1016/j.jclepro.2016.09.054
2-s2.0-84938150034,0,10.1016/j.jclepro.2015.06.148
2-s2.0-84920509074,0,10.1016/j.jclepro.2014.12.083
2-s2.0-84928208520,0,10.1016/j.jclepro.2014.04.014
2-s2.0-84953352457,0,10.1016/j.jclepro.2015.04.098
2-s2.0-84890315267,0,10.1016/j.jclepro.2013.10.016
2-s2.0-70649115454,0,10.1016/j.jclepro.2009.08.013
2-s2.0-85151734134,0,10.1016/j.joclim.2022.100186
2-s2.0-85117104892,0,10.1016/j.jcou.2021.101724
2-s2.0-85066158263,0,10.1016/j.est.2019.100779
2-s2.0-85046789629,0,10.1016/j.est.2018.05.004
2-s2.0-85128522475,0,10.1142/S1464333222500053
2-s2.0-85061703110,0,10.1142/S1464333219500029
,1,10.1016/S0301-4215(03)00241-6
2-s2.0-85146909453,0,10.1016/j.jenvman.2022.117039
2-s2.0-85146259416,0,10.1016/j.jenvman.2023.117215
2-s2.0-85145703695,0,10.1016/j.jenvman.2022.117142
2-s2.0-85144093804,0,10.1016/j.jenvman.2022.117041
2-s2.0-85145560631,0,10.1016/j.jenvman.2022.116872
2-s2.0-85140804778,0,10.1016/j.jenvman.2022.116628
2-s2.0-85141892105,0,10.1016/j.jenvman.2022.116324
2-s2.0-85130332636,0,10.1016/j.jenvman.2022.115285
2-s2.0-85086667127,0,10.1016/j.jenvman.2020.110960
2-s2.0-85063351408,0,10.1016/j.jenvman.2019.03.007
2-s2.0-85062387398,0,10.1016/j.jenvman.2019.02.036
2-s2.0-84991711133,0,10.1016/j.jenvman.2016.08.047
2-s2.0-84871928027,0,10.1016/j.jenvman.2012.09.028
,0,10.1016/j.jenvman.2016.02.028
,0,10.1016/j.jenvman.2015.01.045
,0,10.1016/j.jenvman.2009.06.018
2-s2.0-85135296447,0,10.1002/jeq2.20385
2-s2.0-85109741853,0,10.1002/jeq2.20255
2-s2.0-85072950078,0,10.2134/jeq2019.03.0112
2-s2.0-79952906171,0,10.2134/jeq2010.0069
2-s2.0-0026523282,0,10.2134/jeq1992.00472425002100010002x
2-s2.0-84881190938,0,10.1002/jgrd.50388
2-s2.0-84954377318,0,10.1002/2015JG003009
2-s2.0-77954235368,0,10.1029/2009JG000998
2-s2.0-85114876277,0,10.1111/jiec.13197
2-s2.0-85056199711,0,10.1111/jiec.12824
2-s2.0-84894238033,0,10.1111/jiec.12072
,0,10.1080/1747423X.2015.1096423
2-s2.0-34548661692,0,10.1016/j.jpowsour.2007.05.030
2-s2.0-0026170128,0,10.1016/0378-7753(91)80003-G
2-s2.0-77949489789,0,10.1111/j.1654-1103.2009.01144.x
2-s2.0-0036621975,0,10.1111/j.1654-1103.2002.tb02067.x
2-s2.0-85023201437,0,10.1061/(ASCE)WR.1943-5452.0000806
2-s2.0-84964059481,0,10.1061/(ASCE)WR.1943-5452.0000628
2-s2.0-84951952042,0,10.1061/(ASCE)WR.1943-5452.0000491
2-s2.0-33751211825,0,10.1061/(ASCE)0733-9496(2006)132:6(488)
2-s2.0-85150833317,0,10.1002/ldr.4661
2-s2.0-85149540324,0,10.1002/ldr.4609
2-s2.0-79953068083,0,10.1002/ldr.1086
2-s2.0-85018363036,0,10.3368/le.93.2.309
2-s2.0-85147573411,0,10.1016/j.landusepol.2023.106583
2-s2.0-84887002589,0,10.1016/j.landusepol.2013.09.012
,0,10.1016/j.landusepol.2009.08.006
2-s2.0-85072194803,0,10.1016/j.marenvres.2019.104790
2-s2.0-85121124211,0,10.1016/j.marpol.2021.104906
2-s2.0-85105604346,0,10.1016/j.marpol.2021.104565
2-s2.0-85096184056,0,10.1016/j.marpol.2020.104296
2-s2.0-85067294843,0,10.1016/j.marpol.2019.103585
2-s2.0-85065923255,0,10.1016/j.marpol.2019.103537
2-s2.0-79952104242,0,10.1016/j.marpol.2010.11.005
2-s2.0-78650979807,0,10.1016/j.marpol.2010.11.003
2-s2.0-84864811890,0,10.1111/j.2041-210X.2011.00147.x
2-s2.0-85150872050,0,10.1007/s11027-023-10055-8
2-s2.0-85108349468,0,10.1007/s11027-021-09958-1
2-s2.0-84945445828,0,10.1007/s11027-014-9557-4
2-s2.0-84904180019,0,10.1007/s11027-013-9485-8
2-s2.0-0034950728,0,10.1023/A:1011396115488
2-s2.0-85100636364,0,10.1007/s11069-021-04529-8
2-s2.0-85040555732,0,10.1007/s11069-017-3161-3
2-s2.0-84960095941,0,10.1007/s11069-016-2248-6
2-s2.0-84957850853,0,10.1007/s11069-015-2119-6
2-s2.0-84957844052,0,10.1007/s11069-015-2087-x
2-s2.0-85107595667,0,10.1038/s41558-021-01059-w
2-s2.0-85044179046,0,10.1038/s41558-018-0108-y
2-s2.0-84888882374,0,10.1038/nclimate2032
2-s2.0-84857495510,0,10.1038/nclimate1373
2-s2.0-85120651264,0,10.1038/s41561-021-00852-8
2-s2.0-85146977679,0,10.1038/s41893-022-01046-9
2-s2.0-85077623332,0,10.1038/s41893-019-0453-5
2-s2.0-85051815679,0,10.1038/s41893-018-0062-8
,0,10.1038/s41893-019-0287-1
,0,10.1038/s41893-022-00940-6
2-s2.0-82955208311,0,10.2516/ogst/2011136
2-s2.0-33645155215,0,10.2516/ogst:2006010x
2-s2.0-33645137950,0,10.2516/ogst:2006009x
2-s2.0-0037225486,0,10.2516/ogst:2003008
2-s2.0-85099619731,0,10.1016/j.oneear.2020.12.008
2-s2.0-85019586281,0,10.1093/oep/gpw067
2-s2.0-0033787670,0,10.1093/oep/52.4.651
2-s2.0-55749085879,0,10.1093/oxrep/grn018
2-s2.0-85122197268,0,10.1016/j.petsci.2021.12.009
,0,10.1371/journal.pone.0165797
2-s2.0-85149919714,0,10.15244/pjoes/159077
2-s2.0-85146882529,0,10.15244/pjoes/154823
,0,10.1098/rspb.2018.1926
2-s2.0-85151527884,0,10.1007/s41660-023-00323-0
2-s2.0-85151148899,0,10.1007/s41660-023-00327-w
2-s2.0-85085764984,0,10.1016/j.psep.2020.05.030
2-s2.0-85062683515,0,10.1016/j.psep.2019.03.006
2-s2.0-85144666200,0,10.3390/recycling7060083
2-s2.0-85136652924,0,10.3390/recycling7040060
,1,no doi
2-s2.0-85146776827,0,10.1007/s10113-022-02015-w
2-s2.0-85019270130,0,10.1007/s10113-017-1167-8
2-s2.0-85144035668,0,10.1016/j.rser.2022.113104
2-s2.0-85143854455,0,10.1016/j.rser.2022.112934
2-s2.0-85134481733,0,10.1016/j.rser.2022.112778
2-s2.0-85112810474,0,10.1016/j.rser.2021.111550
2-s2.0-85111054634,0,10.1016/j.rser.2021.111485
2-s2.0-85019835654,0,10.1016/j.rser.2017.05.145
2-s2.0-84962718753,0,10.1016/j.rser.2014.08.083
2-s2.0-84858413815,0,10.1016/j.rser.2012.01.048
2-s2.0-81855163392,0,10.1016/j.rser.2011.07.118
2-s2.0-36649032931,0,10.1016/j.rser.2006.07.013
,0,10.1016/j.rser.2016.07.020
,0,10.1016/j.rser.2017.08.031
2-s2.0-85143323955,0,10.1016/j.renene.2022.11.029
2-s2.0-85089822419,0,10.1016/j.renene.2020.08.042
2-s2.0-65649153783,0,10.1016/j.renene.2009.02.004
2-s2.0-85082827092,1,10.3390/su12062408
,0,10.1007/978-94-007-0785-6_21
2-s2.0-85146342201,0,10.1016/j.resourpol.2022.103285
,0,10.1016/j.resourpol.2018.05.014
2-s2.0-85140872024,0,10.1016/j.resconrec.2022.106712
2-s2.0-85035790500,0,10.1016/j.resconrec.2017.11.002
2-s2.0-85034026101,0,10.1016/j.resconrec.2016.07.014
2-s2.0-84555191877,0,10.1111/j.1467-9388.2011.00704.x
,0,10.1029/2017RG000591
,0,no doi
,0,10.1126/science.1151861
,0,10.1126/science.1111772
,0,10.1126/science.abp9505
,1,10.1038/s41598-021-82042-5
2-s2.0-85145666183,0,10.1016/j.scitotenv.2022.161306
2-s2.0-85144495826,0,10.1016/j.scitotenv.2022.160992
2-s2.0-85141259322,0,10.1016/j.scitotenv.2022.159836
2-s2.0-85135359051,0,10.1016/j.scitotenv.2022.157681
2-s2.0-85131363798,0,10.1016/j.scitotenv.2022.156020
2-s2.0-85127488754,0,10.1016/j.scitotenv.2022.154945
2-s2.0-85113270976,0,10.1016/j.scitotenv.2021.149451
2-s2.0-85110353711,0,10.1016/j.scitotenv.2021.149110
2-s2.0-85100901176,0,10.1016/j.scitotenv.2021.145827
2-s2.0-85078702272,0,10.1016/j.scitotenv.2020.136960
2-s2.0-85072031476,0,10.1016/j.scitotenv.2019.134212
2-s2.0-85050913555,0,10.1016/j.scitotenv.2018.07.202
2-s2.0-85045209636,0,10.1016/j.scitotenv.2018.03.395
2-s2.0-85033226501,0,10.1016/j.scitotenv.2017.10.175
2-s2.0-84953775783,0,10.1016/j.scitotenv.2015.12.102
2-s2.0-85103721940,0,10.1016/j.seps.2021.101060
2-s2.0-85145975086,0,10.1016/j.still.2023.105643
2-s2.0-85129326781,0,10.1016/j.still.2022.105412
2-s2.0-85113963099,0,10.1016/j.still.2021.105167
2-s2.0-85109387997,0,10.1111/sum.12729
2-s2.0-85050242920,0,10.1016/j.strueco.2018.07.002
,0,10.3390/su11041033
,0,10.3390/su10124426
2-s2.0-85152796590,0,10.3390/su15075729
2-s2.0-85152695955,0,10.3390/su15076004
2-s2.0-85149272064,0,10.3390/su15042900
2-s2.0-85148033512,0,10.3390/su15032231
2-s2.0-85148029784,0,10.3390/su15031903
2-s2.0-85146012497,0,10.3390/su15010271
2-s2.0-85144898494,0,10.3390/su142416569
2-s2.0-85144867432,0,10.3390/su142416832
2-s2.0-85144847204,0,10.3390/su142416955
2-s2.0-85142708712,0,10.3390/su142215117
2-s2.0-85139938163,0,10.3390/su141911841
2-s2.0-85130641081,0,10.3390/su14095573
2-s2.0-85127420456,0,10.3390/su14063618
2-s2.0-85126928808,0,10.3390/su14063541
2-s2.0-85122943767,0,10.3390/su14021009
2-s2.0-85121261008,0,10.3390/su132413821
2-s2.0-85118530234,0,10.3390/su132112137
2-s2.0-85118194488,0,10.3390/su132111884
2-s2.0-85117234552,0,10.3390/su132011263
2-s2.0-85114478714,0,10.3390/su13179900
2-s2.0-85107186513,0,10.3390/su13105725
2-s2.0-85105020479,0,10.3390/su13084540
2-s2.0-85103111393,0,10.3390/su13063190
2-s2.0-85094558610,0,10.3390/su12218966
2-s2.0-85085571426,0,10.3390/su12104089
2-s2.0-85076608561,0,10.3390/su11236753
2-s2.0-85072619533,0,10.3390/su11184817
2-s2.0-85062880631,0,10.3390/su11051372
2-s2.0-85060399122,0,10.3390/su11030577
2-s2.0-85068093108,0,10.3390/su11010011
2-s2.0-85055575664,0,10.3390/su10113844
2-s2.0-85053610371,0,10.3390/su10093354
2-s2.0-85052928489,0,10.3390/su10093194
2-s2.0-85030479747,0,10.3390/su9101789
2-s2.0-85030460705,0,10.3390/su9101773
,0,10.1007/s11625-017-0470-0
2-s2.0-85149757029,0,10.1016/j.scs.2023.104436
2-s2.0-85069825083,0,10.1016/j.scs.2019.101705
2-s2.0-85042380556,0,10.1016/j.scs.2017.11.033
2-s2.0-85146346436,0,10.1002/sd.2498
2-s2.0-85146180994,0,10.1002/sd.2490
2-s2.0-85143851924,0,10.1039/d2se01028c
2-s2.0-85143489489,0,10.1016/j.seta.2022.102901
2-s2.0-85123394602,0,10.1016/j.seta.2022.101989
2-s2.0-85114442312,0,10.1016/j.seta.2021.101567
2-s2.0-85107773940,0,10.1016/j.seta.2021.101364
2-s2.0-85085736261,0,10.1016/j.seta.2020.100746
2-s2.0-85017516252,0,10.1016/j.seta.2017.03.002
2-s2.0-85127549968,0,10.1016/j.susmat.2022.e00425
2-s2.0-85147796456,0,10.1016/j.spc.2023.01.019
2-s2.0-85147607298,0,10.1016/j.spc.2023.02.003
2-s2.0-85149777710,0,10.1016/j.trd.2023.103617
